,Date,close_price,rv5,y_t,x_t,X_t
287,2011-02-24,12067.52,7.04e-05,-0.003396746330366815,-11.184346415633911,-9.561317294800277
288,2011-02-25,12133.17,3.4e-05,0.005425478450272846,-10.558871466027998,-10.289150033348113
289,2011-02-28,12232.32,3.67e-05,0.00813860482852497,-9.705102342205457,-10.212733802903749
290,2011-03-01,12055.67,6.14e-05,-0.014546540487247893,-8.41591623565047,-9.698100722811176
291,2011-03-02,12066.04,4.18e-05,0.0008598064265634715,-15.086652222269857,-10.082614218433564
292,2011-03-03,12259.34,0.000124391,0.015893200340407615,-8.325714485775057,-8.992080727543266
293,2011-03-04,12166.1,6.08e-05,-0.007634699960559075,-9.665428481487579,-9.707920768992153
294,2011-03-07,12092.61,6.36e-05,-0.006058873272130729,-10.106340438355423,-9.662897087618198
295,2011-03-08,12215.06,3.76e-05,0.010075094470015842,-9.262018082182086,-10.188506507568425
296,2011-03-09,12213.7,4.91e-05,-0.00011134416985580982,-15.450585684464036,-9.9216515231638
297,2011-03-10,11985.21,0.000253049,-0.018884882886015912,-7.904122255954912,-8.28192741210018
298,2011-03-11,12041.22,5.6e-05,0.0046623740156840855,-10.88335926122948,-9.790158867229126
299,2011-03-14,11991.49,8.33e-05,-0.0041385321071971196,-10.821313035636434,-9.393062008791476
300,2011-03-15,11853.14,0.000666013,-0.011604420160320986,-8.856628155762294,-7.314201368094869
301,2011-03-16,11614.44,0.000176009,-0.02034365984032509,-7.757772950288639,-8.644975427869905
302,2011-03-17,11772.92,0.000202184,0.01355282732053511,-8.651647421940837,-8.50633238408349
303,2011-03-18,11859.58,0.000190656,0.007334000925466968,-9.922596967493417,-8.565039800873457
304,2011-03-21,12036.07,0.000203258,0.014771994847500941,-8.47525402282316,-8.50103444991735
305,2011-03-22,12016.89,2.23e-05,-0.001594814448222049,-12.505671293319256,-10.710923879498202
306,2011-03-23,12084.96,2.83e-05,0.005648544073336503,-10.473176557400702,-10.472648753315083
307,2011-03-24,12172.53,4.03e-05,0.0072200693817853455,-9.955398569375427,-10.119159089011637
308,2011-03-25,12220.06,2.45e-05,0.003897090071566039,-11.272107443021063,-10.616837440413592
309,2011-03-28,12201.52,1.33e-05,-0.0015183295725931805,-12.586758390412113,-11.227746522736567
310,2011-03-29,12278.56,1.68e-05,0.006294117856970532,-10.244046375636856,-10.994131671555062
311,2011-03-30,12350.23,2.89e-05,0.005820034382946578,-10.409704675318782,-10.451668962845888
312,2011-03-31,12323.21,1.44e-05,-0.0021902102666910266,-11.966688315526586,-11.148282351382319
313,2011-04-01,12372.11,3.16e-05,0.003960269711930033,-11.23699217352491,-10.362353437371407
314,2011-04-04,12398.67,1.53e-05,0.0021444629663257423,-12.624122574455713,-11.087657729565885
315,2011-04-05,12393.75,2.04e-05,-0.00039689550794844917,-14.452978722551947,-10.799975657114103
316,2011-04-06,12428.41,2.83e-05,0.0027926677232029476,-12.01316094481425,-10.472648753315083
317,2011-04-07,12406.39,5.28e-05,-0.0017733185506184465,-12.32831300490778,-9.848999367252059
318,2011-04-08,12377.78,2.7e-05,-0.0023087327683916684,-11.874781588916335,-10.519673691959945
319,2011-04-11,12380.66,2.57e-05,0.00023264793847986305,-18.47079504000305,-10.5690195660631
320,2011-04-12,12264.79,7.69e-05,-0.009403021956331647,-9.264426077404462,-9.473004681452675
321,2011-04-13,12270.16,4.85e-05,0.00043774290029119855,-18.274745994417998,-9.933946760020836
322,2011-04-14,12289.38,5.09e-05,0.0015651762145157029,-13.39336398885865,-9.885647634407798
323,2011-04-15,12343.72,2.44e-05,0.00441195693157812,-11.00244247049118,-10.620927425665117
324,2011-04-18,12200.91,0.00025689,-0.011636892597257717,-8.851193812267205,-8.266862580258064
325,2011-04-19,12265.47,3.01e-05,0.005277458278777231,-10.617832706719915,-10.410985386209443
326,2011-04-20,12454.83,0.000170444,0.015320502083886002,-8.400700074610086,-8.677103760938621
327,2011-04-21,12503.26,1.42e-05,0.003880910821746645,-11.281199920556114,-11.162268593357059
328,2011-04-25,12479.73,1.03e-05,-0.0018836822139819097,-12.2260393632765,-11.483366662728685
329,2011-04-26,12595.14,2.15e-05,0.009205297172963747,-9.449005985052771,-10.747457622830657
330,2011-04-27,12691.79,2.15e-05,0.007644302463578814,-9.83589461462668,-10.747457622830657
331,2011-04-28,12761.8,1.51e-05,0.005501006070108063,-10.529443073799541,-11.100815814143395
332,2011-04-29,12810.39,1.21e-05,0.003800226611559311,-11.327170675515182,-11.322305105361579
333,2011-05-02,12806.15,4.66e-05,-0.00033103612265508736,-14.64287971275367,-9.973910016832674
334,2011-05-03,12804.86,2.58e-05,-0.00010073792490724157,-15.49921666698214,-10.565136066036702
335,2011-05-04,12719.04,5.62e-05,-0.006724702996782037,-9.908072439987775,-9.78659380106463
336,2011-05-05,12584.62,0.000110951,-0.010624649910522007,-9.027950877458679,-9.10642189555734
337,2011-05-06,12638.13,0.000204763,0.004243001280876979,-11.086989823996893,-8.49365734518314
338,2011-05-09,12684.37,2.68e-05,0.003652092123202025,-11.414425442222397,-10.527108670447463
339,2011-05-10,12762.48,1.8e-05,0.006139089539181099,-10.296722537771679,-10.92513880006811
340,2011-05-11,12628.07,4.67e-05,-0.010587502480836768,-9.034744333519779,-9.971766393289423
341,2011-05-12,12696.86,5.48e-05,0.005432604882565348,-10.556076165965742,-9.811820364010304
342,2011-05-13,12594.54,4.85e-05,-0.008091332092119489,-9.553933344759574,-9.933946760020836
343,2011-05-16,12547.99,4.71e-05,-0.003702893319715092,-11.026456461315789,-9.963237556941902
344,2011-05-17,12479.73,0.000102207,-0.0054547652964974935,-10.304995045900096,-9.188510389389533
345,2011-05-18,12560.18,2.87e-05,0.006425764055687678,-10.200379210628673,-10.458613435198698
346,2011-05-19,12603.85,4.89e-05,0.0034708306928433546,-11.52664631614295,-9.925733161483448
347,2011-05-20,12510.38,4.33e-05,-0.007443623123468354,-9.713993253036636,-10.04735792295583
348,2011-05-23,12380.58,0.000205354,-0.010429583800219897,-9.063884587229735,-8.49077523881302
349,2011-05-24,12357.95,2.92e-05,-0.0018295352482349597,-12.275563943538634,-10.441341848690039
350,2011-05-25,12394.73,3.19e-05,0.002971801604421368,-11.872719582458775,-10.352904548173475
351,2011-05-26,12405.78,3.98e-05,0.0008911107659653449,-14.97180245520356,-10.131643645673883
352,2011-05-27,12441.28,3.51e-05,0.00285748286963557,-11.96119995097906,-10.257309427492453
353,2011-05-31,12569.03,0.000113562,0.010215875856084149,-9.233331515233113,-9.083161614679437
354,2011-06-01,12290.75,6.22e-05,-0.02238890482484018,-7.5691005179452056,-9.68515555821914
355,2011-06-02,12248.51,5.72e-05,-0.0034426499999156133,-11.159863313996835,-9.768956659578523
356,2011-06-03,12150.5,0.000141759,-0.008033975736622909,-9.567601344082457,-8.861382125308456
357,2011-06-06,12089.73,3.17e-05,-0.005013989332077103,-10.463500800114154,-10.35919387708104
358,2011-06-07,12072.02,4.56e-05,-0.0014659536806394553,-12.644245156862155,-9.995602841443933
359,2011-06-08,12048.18,4.04e-05,-0.001976767005506862,-12.143666302334061,-10.116680772997169
360,2011-06-09,12127.88,2.19e-05,0.0065933232069849855,-10.14614409871297,-10.729023921141819
361,2011-06-10,11950.47,7.66e-05,-0.014736326243935236,-8.390563138728455,-9.476913481217728
362,2011-06-13,11953.95,5.07e-05,0.0002911595449364684,-20.303189682284412,-9.889584647367137
363,2011-06-14,12074.75,7.92e-05,0.010054727697595888,-9.266202433197765,-9.443534259143894
364,2011-06-15,11895.15,0.000125361,-0.014985741374669103,-8.357725625420763,-8.98431298292216
365,2011-06-16,11961.45,6.24e-05,0.005558224616122537,-10.507433356749107,-9.681945282588892
366,2011-06-17,12004.44,9.73e-05,0.0035876027228669075,-11.453633864952671,-9.237711568772315
367,2011-06-20,12080.42,3.45e-05,0.0063093787593092475,-10.238935191144593,-10.27455123392696
368,2011-06-21,12189.33,2.86e-05,0.008975018783969875,-9.501584079913643,-10.462103840138468
369,2011-06-22,12112.21,3.52e-05,-0.006346944176356015,-10.018137783342363,-10.254464475360223
370,2011-06-23,12053.78,0.000333352,-0.0048357310304260265,-10.531350185388328,-8.006311569218187
371,2011-06-24,11939.84,4.61e-05,-0.009497596151714648,-9.245086554395252,-9.984697607961671
372,2011-06-27,12044.7,3.92e-05,0.008744021616748738,-9.555752656265106,-10.146833811167857
373,2011-06-28,12190.01,3.39e-05,0.011992034680977199,-8.902862954903483,-10.29209554357787
374,2011-06-29,12264.14,3.46e-05,0.006062793192082161,-10.323165277588297,-10.271656875900595
375,2011-06-30,12409.49,4.04e-05,0.011781945452175105,-8.93922158548888,-10.116680772997169
376,2011-07-01,12580.84,4.71e-05,0.013713519216462355,-8.627488382487341,-9.963237556941902
377,2011-07-05,12571.15,2.85e-05,-0.0007705156116401629,-13.623637921798311,-10.46560647068967
378,2011-07-06,12625.8,2.47e-05,0.004337833404027792,-11.039095474375452,-10.608707314330342
379,2011-07-07,12722.44,3.44e-05,0.0076250239249999185,-9.841173162532659,-10.27745399358492
380,2011-07-08,12655.84,9.24e-05,-0.005248594695142652,-10.377574612609154,-9.289383579316636
381,2011-07-11,12505.69,0.000118738,-0.011935027984187899,-8.801978371124905,-9.038591172787264
382,2011-07-12,12449.53,6.78e-05,-0.00450086954205145,-10.6653858273499,-9.598948363017925
383,2011-07-13,12492.97,7.9e-05,0.003483214907942396,-11.518775440016224,-9.446062705497253
384,2011-07-14,12435.6,7.92e-05,-0.004602759106020856,-10.623643295704364,-9.443534259143894
385,2011-07-15,12482.3,8.11e-05,0.003748313836827712,-11.357317189746292,-9.419827596842907
386,2011-07-18,12387.39,8.62e-05,-0.007632621135456541,-9.66595054790417,-9.358840380294627
387,2011-07-19,12586.48,0.000113428,0.015944202293336384,-8.319170956000743,-9.084342283568517
388,2011-07-20,12572.97,2.17e-05,-0.0010739504479233095,-13.136683595469945,-10.73819829741786
389,2011-07-21,12726.53,7.52e-05,0.012139519422413094,-8.877728042986972,-9.49535932700848
390,2011-07-22,12678.89,2.08e-05,-0.0037503852201289252,-11.003042787977915,-10.780557571257003
391,2011-07-25,12593.1,9.89e-05,-0.0067893608333645175,-9.889825957042085,-9.221401319335607
392,2011-07-26,12504.32,3.14e-05,-0.007074860309407623,-9.811190569892881,-10.368702665050067
393,2011-07-27,12304.52,8.79e-05,-0.016107510053281225,-8.216357622237796,-9.339310753273143
394,2011-07-28,12243.44,4.02e-05,-0.0049763911991951085,-10.477621259009071,-10.1216435623393
395,2011-07-29,12142.78,0.000181068,-0.008255528876208179,-9.515313980767392,-8.61663790664476
396,2011-08-01,12131.58,0.000287295,-0.0009227844354918967,-13.364496578970622,-8.15500099554154
397,2011-08-02,11866.24,0.000113782,-0.022114576550858047,-7.593397098584199,-9.081226221014576
398,2011-08-03,11895.68,0.000179781,0.002477915510499656,-12.286676298819884,-8.623771114480503
399,2011-08-04,11383.45,0.000376068,-0.04401476279972325,-6.231513511738464,-7.885740579862132
400,2011-08-05,11443.85,0.00087173,0.005291921598751171,-10.61199426415789,-7.045030815029021
401,2011-08-08,10824.68,0.000874527,-0.05562375554613541,-5.766453250045073,-7.041827389196642
402,2011-08-09,11231.41,0.001308024,0.03688560516306839,-6.6178509815589495,-6.639237677491611
403,2011-08-10,10713.96,0.001427522,-0.04716675339484969,-6.094180540027747,-6.551815204994196
404,2011-08-11,11126.05,0.000624923,0.03774164160216516,-6.5715559679421025,-7.377882115817616
405,2011-08-12,11269.85,0.000329249,0.012841812670342897,-8.762191845568463,-8.018696254551267
406,2011-08-15,11479.65,0.000167193,0.01844488433036402,-8.022061819629576,-8.696361724218788
407,2011-08-16,11405.1,0.000225305,-0.006515278839694119,-9.968341520425993,-8.398055518140282
408,2011-08-17,11408.51,0.000116025,0.0002989443604404865,-20.748327090868873,-9.061704872837035
409,2011-08-18,10994.21,0.000978858,-0.0369907975584885,-6.576399774816412,-6.929123971919218
410,2011-08-19,10818.93,0.000375084,-0.016071392998432462,-8.220756878575333,-7.8883605570781175
411,2011-08-22,10856.09,0.00043787,0.0034288352589505297,-11.55356980986077,-7.7335884952957175
412,2011-08-23,11170.86,0.000197562,0.028582389215529976,-7.133166773930321,-8.52945809883631
413,2011-08-24,11318.97,0.000155774,0.013171477175871362,-8.710176884565227,-8.76710431906992
414,2011-08-25,11148.0,0.000238225,-0.015219969616255208,-8.327370892066027,-8.342294952730022
415,2011-08-26,11283.93,0.000306562,0.012119480026860991,-8.881124745433036,-8.090090539194708
416,2011-08-29,11536.37,0.000253544,0.022125063890701693,-7.6521594316133035,-8.279973179974846
417,2011-08-30,11558.06,0.000145495,0.0018783755543990504,-12.941321786626192,-8.83536883620436
418,2011-08-31,11609.22,0.000160132,0.0044165808986941025,-11.00017809271494,-8.73951208285589
419,2011-09-01,11497.13,0.000172368,-0.00970217098512596,-9.20388194278385,-8.665878831812437
420,2011-09-02,11242.68,0.000411336,-0.02238018879689347,-7.569867952277618,-7.796100159205893
421,2011-09-06,11140.96,0.000676506,-0.009088843479584429,-9.330049131443168,-7.298569241213161
422,2011-09-07,11411.46,0.000163691,0.023989706890951142,-7.487978271953022,-8.71753005371799
423,2011-09-08,11295.81,0.000136483,-0.010186253123593187,-9.109633635236268,-8.899310493219817
424,2011-09-09,10994.03,0.000366424,-0.027079462300224053,-7.193721322235218,-7.911719425126067
425,2011-09-12,11061.65,0.000295481,0.00613177302791888,-10.299243187955419,-8.126906020985652
426,2011-09-13,11105.7,0.000149531,0.003974318805050624,-11.229266771501708,-8.80800682876967
427,2011-09-14,11247.3,0.000237653,0.012669609816962682,-8.789909858456124,-8.344698931377788
428,2011-09-15,11432.35,0.000157259,0.01631895612834701,-8.271735758697071,-8.757616430317217
429,2011-09-16,11507.04,0.00010211,0.006511966006067834,-10.172293953542807,-9.189459894396828
430,2011-09-19,11399.65,0.000299508,-0.00937636880547977,-9.26991034232079,-8.1133694295802
431,2011-09-20,11412.21,8.11e-05,0.001101181689628849,-14.335622751563465,-9.419827596842907
432,2011-09-21,11124.43,0.00018742,-0.02554024407974274,-7.309310294017311,-8.582158470268597
433,2011-09-22,10735.98,0.001199071,-0.03554287344825774,-6.655538101722538,-6.7262081886766145
434,2011-09-23,10769.21,0.000271327,0.0030904192380956127,-11.784871031110983,-8.212185822425603
435,2011-09-26,11042.39,0.000305402,0.025050366352110363,-7.400269678285409,-8.09388161641271
436,2011-09-27,11195.08,0.000477864,0.013732893145938285,-8.62459524646544,-7.646184384784431
437,2011-09-28,11015.1,0.000231344,-0.016207337330152685,-8.204248206711739,-8.371604777678504
438,2011-09-29,11152.54,0.000543568,0.012400215911242539,-8.834057436373543,-7.517355744233838
439,2011-09-30,10912.63,0.000463173,-0.021746440614984115,-7.626472844180222,-7.677409923559866
440,2011-10-03,10654.55,0.000392228,-0.023933803073022654,-7.437524960057721,-7.843667254603463
441,2011-10-04,10808.98,0.00063734,0.014390239156816139,-8.52883342523853,-7.358207292824699
442,2011-10-05,10937.38,0.000214956,0.0118090100725476,-8.934500449096644,-8.44507720194331
443,2011-10-06,11121.32,0.000134958,0.016677706618547422,-8.22735652764338,-8.910546939042057
444,2011-10-07,11103.58,0.000197467,-0.0015964079719197018,-12.504016358684783,-8.52993907619155
445,2011-10-10,11431.97,0.000326542,0.029146237569784208,-7.093644524297083,-8.026951980461101
446,2011-10-11,11417.51,9.43e-05,-0.0012656744862751172,-12.880700242666002,-9.269029368324862
447,2011-10-12,11515.75,0.000124617,0.008567521662464994,-9.598153588673068,-8.990265524320437
448,2011-10-13,11476.77,0.000133365,-0.0033906711700107096,-11.187609226609153,-8.922420827723062
449,2011-10-14,11646.76,0.00015427,0.014703037325961385,-8.48482659348687,-8.776806243940426
450,2011-10-17,11402.0,0.000126405,-0.021239251134137153,-7.672956999925443,-8.976019520071848
451,2011-10-18,11576.67,0.000191902,0.015203087413943809,-8.416427137583653,-8.558525732910088
452,2011-10-19,11505.53,0.000102404,-0.00616407666963011,-10.073676210000714,-9.186584783621786
453,2011-10-20,11538.0,0.000139358,0.0028181464809938876,-11.992573812141007,-8.878464396283384
454,2011-10-21,11810.01,0.000185484,0.023301541114265627,-7.547013437282593,-8.592541933006093
455,2011-10-24,11914.75,5.59e-05,0.00882965142609953,-9.53550104181025,-9.79194617780322
456,2011-10-25,11710.56,0.000182511,-0.01728612953485099,-8.077861010130619,-8.608700112785527
457,2011-10-26,11866.92,0.000318103,0.013263698436397827,-8.69586499067533,-8.053135328257106
458,2011-10-27,12211.13,0.000544985,0.02859313365633253,-7.132406309809911,-7.514752286615573
459,2011-10-28,12230.88,5.79e-05,0.0016160703885151,-13.312597449017295,-9.756793173385324
460,2011-10-31,11959.25,0.000191018,-0.02245886379536566,-7.562951370688761,-8.563142893520336
461,2011-11-01,11660.83,0.000764076,-0.025269675603725443,-7.330337655038688,-7.176843297305416
462,2011-11-02,11836.34,0.000261404,0.01493909812393454,-8.452245303122425,-8.24944345467241
463,2011-11-03,12041.67,0.000246973,0.017198674534756184,-8.164614463481339,-8.30623153905215
464,2011-11-04,11984.99,0.000129129,-0.004718101071361322,-10.577417583223156,-8.954698653269519
465,2011-11-07,12066.8,8.25e-05,0.006802846316629025,-10.080332248666437,-9.40271226462364
466,2011-11-08,12171.47,0.000100748,0.008636808703707595,-9.58140128818988,-9.202888208451142
467,2011-11-09,11783.36,0.000464107,-0.03240632177466992,-6.83852952872741,-7.675395428874631
468,2011-11-10,11893.64,0.000239169,0.009315436709278445,-9.424338897731262,-8.338340142948637
469,2011-11-11,12151.64,0.000240833,0.021460336636881936,-7.714107439894082,-8.3314068107298
470,2011-11-14,12079.59,5.46e-05,-0.005946888568193332,-10.141706508840631,-9.815476675213414
471,2011-11-15,12096.39,8.92e-05,0.001389809447575544,-13.699659479534953,-9.32462951837831
472,2011-11-16,11906.73,0.00020623,-0.01580327450592698,-8.253721310129016,-8.486518507148318
473,2011-11-17,11767.02,0.000180484,-0.011803083326066078,-8.823610220856473,-8.619868426779611
474,2011-11-18,11800.92,7.75e-05,0.0028767913852033584,-11.945978126377797,-9.465232621604972
475,2011-11-21,11548.75,0.000263057,-0.021600288531297623,-7.639757309751103,-8.243139819231049
476,2011-11-22,11495.01,9.9e-05,-0.00466417784459771,-10.598895530121087,-9.220390707829685
477,2011-11-23,11261.3,0.000194902,-0.020540959180124396,-7.738776586266681,-8.543013689830756
478,2011-11-25,11231.78,6.26e-05,-0.002624808781053105,-11.648525346171999,-9.678745279858221
479,2011-11-28,11526.65,0.000608399,0.025914485466447985,-7.3315518470626735,-7.404679641235977
480,2011-11-29,11559.19,5.92e-05,0.0028190459216269753,-11.991850911975847,-9.734589016074315
481,2011-11-30,12033.08,0.000755597,0.04017873223241905,-6.4453380762134405,-7.188002392699486
482,2011-12-01,12020.93,5.39e-05,-0.0010102266552075253,-13.229574387273075,-9.828380080049323
483,2011-12-02,12017.0,0.000105953,-0.00032698323316663263,-14.655176455984417,-9.152514958407796
484,2011-12-05,12100.86,0.000212568,0.0069542105280338525,-10.034100500431462,-8.456248620788882
485,2011-12-06,12150.2,4.25e-05,0.004069106099231486,-11.177910142177492,-10.066006482033902
486,2011-12-07,12197.43,8.45e-05,0.0038796432540413738,-11.281914022358409,-9.378759023601146
487,2011-12-08,11999.82,0.000114304,-0.016333624134970394,-8.189033455150353,-9.076648992150295
488,2011-12-09,12178.96,9.82e-05,0.014818223082180728,-8.468862252368451,-9.228504342603854
489,2011-12-12,12024.19,0.000133742,-0.012789418701978916,-8.667297178161796,-8.919597987061143
490,2011-12-13,11951.61,0.000167242,-0.006054456719714846,-10.107723455224937,-8.6960686926859
491,2011-12-14,11822.04,0.000128689,-0.010900411417285738,-8.97822887830874,-8.958111917100439
492,2011-12-15,11870.93,0.000143996,0.004126968412204096,-11.147195948830996,-8.84572503655186
493,2011-12-16,11860.79,9.45e-05,-0.0008545525243909508,-13.47648771120495,-9.266910723464576
494,2011-12-19,11766.79,7.51e-05,-0.00795684500390125,-9.58613008318924,-9.496689999194185
495,2011-12-20,12102.07,0.000274426,0.028095355548695293,-7.167944964719101,-8.200828914414659
496,2011-12-21,12108.05,5.74e-05,0.0004940083007944206,-17.433302143920265,-9.765466254638753
497,2011-12-22,12173.74,1.94e-05,0.005410652201259711,-10.56469952196674,-10.850237491894992
498,2011-12-23,12294.08,2.18e-05,0.009836672849587736,-9.311559114198598,-10.733600588169232
499,2011-12-27,12292.86,1.76e-05,-9.923967773141762e-05,-15.50618263860226,-10.947611655920168
500,2011-12-28,12152.7,3.23e-05,-0.011467238704139,-8.879750176979272,-10.340443327735663
501,2011-12-29,12283.86,2.86e-05,0.01073483825344357,-9.13100205116901,-10.462103840138468
502,2011-12-30,12214.38,2.07e-05,-0.005672259418669448,-10.231180858927603,-10.78537685769295
503,2012-01-03,12395.72,0.000293235,0.014737305582946695,-8.480063802978364,-8.134536222634082
504,2012-01-04,12418.57,2.4e-05,0.0018416812617675971,-12.989295026876194,-10.637456727616328
505,2012-01-05,12414.64,6.15e-05,-0.0003165116416934366,-14.6873024956283,-9.696473383151801
506,2012-01-06,12360.98,3e-05,-0.004331684446568613,-10.736682480367188,-10.41431317630212
507,2012-01-09,12390.19,1.99e-05,0.002360293558705007,-12.399320549188936,-10.824790826233828
508,2012-01-10,12462.55,9.77e-05,0.005823116845006374,-10.408582025038944,-9.233608998915537
509,2012-01-11,12448.17,3.62e-05,-0.0011545231608951062,-13.025089786493957,-10.226451439132548
510,2012-01-12,12471.33,2.45e-05,0.0018587858238177238,-12.96678967783096,-10.616837440413592
511,2012-01-13,12421.15,0.000103402,-0.004031745167443631,-10.869686580121545,-9.176886253717239
512,2012-01-17,12481.16,9.09e-05,0.004819642528270196,-10.812041617373142,-9.305750556780842
513,2012-01-18,12577.81,3.18e-05,0.007713842927271565,-9.816969064175384,-10.356044268178143
514,2012-01-19,12625.27,1.8e-05,0.0037662108043197435,-11.346872752294601,-10.92513880006811
515,2012-01-20,12719.34,1.66e-05,0.007423308701999923,-9.897255630667972,-11.006107862601777
516,2012-01-23,12709.2,2.2e-05,-0.000797529117870271,-13.575145849749738,-10.724468104605958
517,2012-01-24,12674.91,4.09e-05,-0.002701691795165298,-11.5971545747095,-10.104380494915517
518,2012-01-25,12756.65,7e-05,0.0064282554019242915,-10.199561951932852,-9.567015315914915
519,2012-01-26,12735.99,4.78e-05,-0.0016208603364062445,-12.478791896236684,-9.948484918466864
520,2012-01-27,12663.56,3.43e-05,-0.0057032661073853136,-10.220876077787782,-10.28036520379238
521,2012-01-30,12653.42,8.41e-05,-0.0008010434532248024,-13.568922806339986,-9.383503990985371
522,2012-01-31,12634.5,7.46e-05,-0.0014963669238384817,-12.61066331775545,-9.503370050754558
523,2012-02-01,12716.01,8.58e-05,0.006430662017677021,-10.198772805124856,-9.363491551470357
524,2012-02-02,12707.42,1.98e-05,-0.0006757546347507658,-13.80368957899914,-10.829828620263784
525,2012-02-03,12858.52,9.64e-05,0.011820551825760094,-8.932490497238835,-9.247004356347775
526,2012-02-06,12841.95,3.63e-05,-0.0012894707603369829,-12.851097670118653,-10.223692816693468
527,2012-02-07,12880.77,2.19e-05,0.0030183456082539806,-11.837787552972307,-10.729023921141819
528,2012-02-08,12884.33,1.58e-05,0.0002763428065602877,-19.659338831860047,-11.055500617931353
529,2012-02-09,12891.75,2.72e-05,0.0005757275896843124,-16.623985449105728,-10.512293584662322
530,2012-02-10,12799.94,8.55e-05,-0.0071470884796537605,-9.79177723749494,-9.366994182021559
531,2012-02-13,12872.41,3.98e-05,0.005645777850268637,-10.474217080093405,-10.131643645673883
532,2012-02-14,12877.82,2.71e-05,0.00042019042778248074,-18.63102244137537,-10.51597683007862
533,2012-02-15,12782.08,4.33e-05,-0.007462261682693035,-9.70920376545643,-10.04735792295583
534,2012-02-16,12904.23,2.47e-05,0.009510974584684166,-9.381281596720768,-10.608707314330342
535,2012-02-17,12950.55,2.11e-05,0.0035830936915211527,-11.4564042427499,-10.766237517482253
536,2012-02-21,12966.3,2.71e-05,0.001215425635360956,-14.059275784620326,-10.51597683007862
537,2012-02-22,12938.29,2.25e-05,-0.002162551958246313,-11.988757326538238,-10.7019952487539
538,2012-02-23,12984.53,2.65e-05,0.003567516886052024,-11.466004367306098,-10.538365824972098
539,2012-02-24,12981.85,1.71e-05,-0.00020642076481325157,-15.060537152284505,-10.97643209445566
540,2012-02-27,12984.46,5.8e-05,0.00020102971957037827,-17.909170622547556,-9.755067547417855
541,2012-02-28,13006.67,2.27e-05,0.001709045001581635,-13.172979524998402,-10.693145633476917
542,2012-02-29,12951.46,4.05e-05,-0.004253779702190211,-10.770387079903681,-10.11420858385178
543,2012-03-01,12981.43,4.91e-05,0.0023113515957929004,-12.448127081454755,-9.9216515231638
544,2012-03-02,12975.26,2.17e-05,-0.00047540731242757915,-14.247894426332273,-10.73819829741786
545,2012-03-05,12961.53,3.1e-05,-0.001058727875153544,-13.158484651038773,-10.381523353479128
546,2012-03-06,12758.36,0.000140891,-0.015798996501056848,-8.254251707870752,-8.867524016188455
547,2012-03-07,12839.26,2.13e-05,0.006320921191632091,-10.23507805463946,-10.756803485248895
548,2012-03-08,12907.68,4.57e-05,0.0053148188527731505,-10.602785984224305,-9.993412260064115
549,2012-03-09,12925.31,1.84e-05,0.00136492157795701,-13.747194291603297,-10.903159893349335
550,2012-03-12,12959.22,1.88e-05,0.00262009929476168,-12.158471606303037,-10.88165368812837
551,2012-03-13,13179.42,4.13e-05,0.016849018108520554,-8.206506887155498,-10.094648057997286
552,2012-03-14,13195.31,1.54e-05,0.0012049413906824377,-14.083103620262028,-11.081143048544691
553,2012-03-15,13249.35,1.31e-05,0.004087031198197755,-11.16834470251828,-11.242898327757167
554,2012-03-16,13236.11,1.38e-05,-0.00099979393243531,-13.245201864216599,-11.190841965801114
555,2012-03-19,13238.49,1.09e-05,0.0001797949737793367,-17.604711782188087,-11.426747768729175
556,2012-03-20,13170.56,4.81e-05,-0.005144459934495036,-10.41525996880499,-9.942228380852558
557,2012-03-21,13127.69,1.48e-05,-0.0032602958732223433,-11.258944760931472,-11.120883377194204
558,2012-03-22,13046.44,3.77e-05,-0.006208440240785551,-10.06006024844728,-10.18585046351031
559,2012-03-23,13084.82,1.38e-05,0.002937480060107179,-11.898875009251498,-11.190841965801114
560,2012-03-26,13243.07,6.4e-05,0.012021617064137902,-8.897796023444856,-9.656627474604603
561,2012-03-27,13199.85,1.26e-05,-0.0032689308508345384,-11.254140591760295,-11.281813744006842
562,2012-03-28,13126.78,2.99e-05,-0.005551047561520042,-10.271981799136098,-10.417652077567633
563,2012-03-29,13143.81,5.11e-05,0.0012965070358542162,-13.884002718520964,-9.881726060754616
564,2012-03-30,13210.37,2.35e-05,0.005051201860285253,-10.711457199402464,-10.658510136814161
565,2012-04-02,13262.9,2.25e-05,0.003968536485478526,-11.232442776431931,-10.7019952487539
566,2012-04-03,13196.07,4.6e-05,-0.005051605721458278,-10.449472551808098,-9.986869161475179
567,2012-04-04,13074.45,0.000110654,-0.009259113933365381,-9.294217421879768,-9.109102342098018
568,2012-04-05,13058.02,2.43e-05,-0.0012574396652795885,-12.891047270275267,-10.625034207617771
569,2012-04-09,12931.71,0.000122064,-0.009720069771914084,-9.200316905847304,-9.010965060616401
570,2012-04-10,12716.96,5.5e-05,-0.016745898981739213,-8.140154147729133,-9.808177372731803
571,2012-04-11,12807.66,8.11e-05,0.007106893795521445,-9.988524010122383,-9.419827596842907
572,2012-04-12,12986.35,1.94e-05,0.013855376392099958,-8.60640088492246,-10.850237491894992
573,2012-04-13,12851.48,4.47e-05,-0.010439826018994885,-9.06198169166607,-10.015537056344751
574,2012-04-16,12927.47,0.000123108,0.005895524844877341,-10.382390271298373,-9.002448539070699
